Table/View Name,Column Name,Data Type
MasterApprovedVendorRateCard,VendorRateCardId,uniqueidentifier
MasterApprovedVendorRateCard,VendorId,uniqueidentifier
MasterApprovedVendorRateCard,CompanyId,uniqueidentifier
MasterApprovedVendorRateCard,SkillsetId,uniqueidentifier
MasterApprovedVendorRateCard,ValidityStart,datetime
MasterApprovedVendorRateCard,ValidityEnd,datetime
MasterApprovedVendorRateCard,CreatedOn,datetimeoffset
MasterApprovedVendorRateCard,CreatedBy,nvarchar
MasterApprovedVendorRateCard,ModifiedOn,datetimeoffset
MasterApprovedVendorRateCard,ModifiedBy,nvarchar
MasterApprovedVendorRateCard,IsDeleted,bit
MasterApprovedVendorRateCard,Version,timestamp
MasterApprovedVendorRateCard,Grade0,decimal
MasterApprovedVendorRateCard,Grade1,decimal
MasterApprovedVendorRateCard,Grade2,decimal
MasterApprovedVendorRateCard,Grade3,decimal
MasterApprovedVendorRateCard,Grade4,decimal
MasterApprovedVendorRateCard,CurrencyId,uniqueidentifier
MasterApprovedVendorRateCard,LocationId,int
MasterApprovedVendorSkillset,Id,uniqueidentifier
MasterApprovedVendorSkillset,VendorSkillsetId,uniqueidentifier
MasterApprovedVendorSkillset,VendorId,uniqueidentifier
MasterApprovedVendorSkillset,CompanyId,uniqueidentifier
MasterApprovedVendorSkillset,SkillsetId,uniqueidentifier
MasterApprovedVendorSkillset,ValidityStart,datetime
MasterApprovedVendorSkillset,ValidityEnd,datetime
MasterApprovedVendorSkillset,CreatedOn,datetimeoffset
MasterApprovedVendorSkillset,CreatedBy,nvarchar
MasterApprovedVendorSkillset,ModifiedOn,datetimeoffset
MasterApprovedVendorSkillset,ModifiedBy,nvarchar
MasterApprovedVendorSkillset,IsDeleted,bit
MasterApprovedVendorSkillset,Version,timestamp
MasterApprovedVendorSkillset,Grade0,nvarchar
MasterApprovedVendorSkillset,Grade1,nvarchar
MasterApprovedVendorSkillset,Grade2,nvarchar
MasterApprovedVendorSkillset,Grade3,nvarchar
MasterApprovedVendorSkillset,Grade4,nvarchar
MasterApprovedVendorSkillset,CurrencyId,uniqueidentifier
MasterApprovedVendorSkillset,LocationId,int
MasterAssetSPOC,Id,uniqueidentifier
MasterAssetSPOC,CompanyId,uniqueidentifier
MasterAssetSPOC,PlantId,uniqueidentifier
MasterAssetSPOC,SpocName,nvarchar
MasterAssetSPOC,ValidityStart,datetime
MasterAssetSPOC,ValidityEnd,datetime
MasterAssetSPOC,CreatedOn,datetimeoffset
MasterAssetSPOC,CreatedBy,nvarchar
MasterAssetSPOC,ModifiedOn,datetimeoffset
MasterAssetSPOC,ModifiedBy,nvarchar
MasterAssetSPOC,IsDeleted,bit
MasterBillingPeriod,Id,uniqueidentifier
MasterBillingPeriod,ValidityStart,datetime
MasterBillingPeriod,ValidityEnd,datetime
MasterBillingPeriod,CompanyId,uniqueidentifier
MasterBillingPeriod,PeriodId,int
MasterBillingPeriod,PeriodStart,datetime
MasterBillingPeriod,PeriodEnd,datetime
MasterBillingPeriod,StandardDays,int
MasterBillingPeriod,StandardHours,int
MasterBillingPeriod,CreatedOn,datetimeoffset
MasterBillingPeriod,CreatedBy,nvarchar
MasterBillingPeriod,ModifiedOn,datetimeoffset
MasterBillingPeriod,ModifiedBy,nvarchar
MasterBillingPeriod,IsDeleted,bit
MasterBillingPeriod,Version,timestamp
MasterBillingPeriod,PeriodOwner,nvarchar
MasterBillingPeriod,BillingMonth,nvarchar
MasterBillingPeriod,BillingPeriodYear,int
MasterBillingPeriod,IsBillingCompleted,bit
MasterBillingPeriod,IsBillingYetToStart,bit
MasterBillingPeriod,OTRatio,decimal
MasterBillingPeriod,WorkingDays,decimal
MasterBillingPeriod,BillingStatus,nvarchar
MasterBillingPeriod,ODCBilling,nvarchar
MasterBillingPeriod,SectionSpocApproval,nvarchar
MasterBillingPeriod,WorkingHour,int
MasterBillingPeriod,WorkingHours,int
MasterBoschOH,Id,uniqueidentifier
MasterBoschOH,CompanyId,uniqueidentifier
MasterBoschOH,ValidityStart,datetime
MasterBoschOH,ValidityEnd,datetime
MasterBoschOH,BusinessUnit,bigint
MasterBoschOH,LocationMode,int
MasterBoschOH,CostDifference,decimal
MasterBoschOH,CreatedOn,datetimeoffset
MasterBoschOH,CreatedBy,nvarchar
MasterBoschOH,ModifiedOn,datetimeoffset
MasterBoschOH,ModifiedBy,nvarchar
MasterBoschOH,IsDeleted,bit
MasterBoschOH,Version,timestamp
MasterBoschRateCard,Id,uniqueidentifier
MasterBoschRateCard,CompanyId,uniqueidentifier
MasterBoschRateCard,SkillsetId,uniqueidentifier
MasterBoschRateCard,ValidityStart,datetime
MasterBoschRateCard,ValidityEnd,datetime
MasterBoschRateCard,CreatedOn,datetimeoffset
MasterBoschRateCard,CreatedBy,nvarchar
MasterBoschRateCard,ModifiedOn,datetimeoffset
MasterBoschRateCard,ModifiedBy,nvarchar
MasterBoschRateCard,IsDeleted,bit
MasterBoschRateCard,Version,timestamp
MasterBoschRateCard,Grade0,decimal
MasterBoschRateCard,Grade1,decimal
MasterBoschRateCard,Grade2,decimal
MasterBoschRateCard,Grade3,decimal
MasterBoschRateCard,Grade4,decimal
MasterBoschRateCard,CurrencyId,uniqueidentifier
MasterBuHot,Id,uniqueidentifier
MasterBuHot,BuId,bigint
MasterBuHot,HotName,nvarchar
MasterBuHot,ValidityStart,datetime
MasterBuHot,ValidityEnd,datetime
MasterBuHot,CreatedOn,datetimeoffset
MasterBuHot,CreatedBy,nvarchar
MasterBuHot,ModifiedOn,datetimeoffset
MasterBuHot,ModifiedBy,nvarchar
MasterBuHot,IsDeleted,bit
MasterBuHot,Version,timestamp
MasterBuHot,IsActive,bit
MasterBuHot,CompanyId,uniqueidentifier
MasterBuSPOC,Id,uniqueidentifier
MasterBuSPOC,BuId,bigint
MasterBuSPOC,SpocName,nvarchar
MasterBuSPOC,ValidityStart,datetime
MasterBuSPOC,ValidityEnd,datetime
MasterBuSPOC,CreatedOn,datetimeoffset
MasterBuSPOC,CreatedBy,nvarchar
MasterBuSPOC,ModifiedOn,datetimeoffset
MasterBuSPOC,ModifiedBy,nvarchar
MasterBuSPOC,IsDeleted,bit
MasterBuSPOC,Version,timestamp
MasterBuSPOC,IsActive,bit
MasterBuSPOC,CompanyId,uniqueidentifier
MasterCfCycle,Id,uniqueidentifier
MasterCfCycle,CompanyId,uniqueidentifier
MasterCfCycle,CfCycleName,nvarchar
MasterCfCycle,CfCycleYear,int
MasterCfCycle,CfCyclePlanningMonth,nvarchar
MasterCfCycle,CFCyclePlanningStartDate,datetime
MasterCfCycle,CFCyclePlanningEndate,datetime
MasterCfCycle,CFCycleStandardDays,int
MasterCfCycle,CFCycleStandardHours,int
MasterCfCycle,CreatedOn,datetimeoffset
MasterCfCycle,CreatedBy,nvarchar
MasterCfCycle,ModifiedOn,datetimeoffset
MasterCfCycle,ModifiedBy,nvarchar
MasterCfCycle,IsDeleted,bit
MasterCfCycle,Version,timestamp
MasterCfCycle,Status,nvarchar
MasterCfCycle,PlanningYearId,nvarchar
MasterCfCycle,IsActive,bit
MasterCompanies,Id,uniqueidentifier
MasterCompanies,CompanyCode,nvarchar
MasterCompanies,CompanyFullName,nvarchar
MasterCompanies,CompanyShortName,nvarchar
MasterCompanies,CompanyAddressStreet,nvarchar
MasterCompanies,CompanyAddressPostalCode,nvarchar
MasterCompanies,CompanyAddressCity,nvarchar
MasterCompanies,CompanyRegionName,nvarchar
MasterCompanies,CompanyCountryName,nvarchar
MasterCompanies,CompanyCurrencyId,uniqueidentifier
MasterCompanies,CreatedOn,datetimeoffset
MasterCompanies,CreatedBy,nvarchar
MasterCompanies,ModifiedOn,datetimeoffset
MasterCompanies,ModifiedBy,nvarchar
MasterCompanies,IsDeleted,bit
MasterCompanies,Version,timestamp
MasterCompanies,Status,bit
MasterCompanies,Description,nvarchar
MasterCompanies,supportText,nvarchar
MasterCompanies,emailCompose,nvarchar
MasterCompanies,iconText,nvarchar
MasterCompanies,Category,nvarchar
MasterCompleteECLSPOC,Id,uniqueidentifier
MasterCompleteECLSPOC,CompanyId,uniqueidentifier
MasterCompleteECLSPOC,PlantId,uniqueidentifier
MasterCompleteECLSPOC,SpocName,nvarchar
MasterCompleteECLSPOC,ValidityStart,datetime
MasterCompleteECLSPOC,ValidityEnd,datetime
MasterCompleteECLSPOC,CreatedOn,datetimeoffset
MasterCompleteECLSPOC,CreatedBy,nvarchar
MasterCompleteECLSPOC,ModifiedOn,datetimeoffset
MasterCompleteECLSPOC,ModifiedBy,nvarchar
MasterCompleteECLSPOC,IsDeleted,bit
MasterCostCenter,Id,uniqueidentifier
MasterCostCenter,ControllingArea,nvarchar
MasterCostCenter,CostCenter,nvarchar
MasterCostCenter,Name,nvarchar
MasterCostCenter,Description,nvarchar
MasterCostCenter,BusinessArea,nvarchar
MasterCostCenter,CompanyID,uniqueidentifier
MasterCostCenter,ValidFrom,datetime2
MasterCostCenter,ValidTo,datetime2
MasterCostCenter,Imported,bit
MasterCostCenter,CreatedOn,datetimeoffset
MasterCostCenter,CreatedBy,nvarchar
MasterCostCenter,ModifiedOn,datetimeoffset
MasterCostCenter,ModifiedBy,nvarchar
MasterCostCenter,IsDeleted,bit
MasterCostCenter,Version,timestamp
MasterCostCenter,DepartmentId,int
MasterCostCenter,IsActive,bit
MasterCostCenter,SAPCreatedOn,datetime
MasterCostCenter,DepartmentName,nvarchar
MasterCostCenter,CompanyCode,nvarchar
MasterCostCenter,Department,nvarchar
MasterCurrencies,Id,uniqueidentifier
MasterCurrencies,CurrencyName,nvarchar
MasterDeboardingSPOC,Id,uniqueidentifier
MasterDeboardingSPOC,CompanyId,uniqueidentifier
MasterDeboardingSPOC,PlantId,uniqueidentifier
MasterDeboardingSPOC,SpocName,nvarchar
MasterDeboardingSPOC,ValidityStart,datetime
MasterDeboardingSPOC,ValidityEnd,datetime
MasterDeboardingSPOC,CreatedOn,datetimeoffset
MasterDeboardingSPOC,CreatedBy,nvarchar
MasterDeboardingSPOC,ModifiedOn,datetimeoffset
MasterDeboardingSPOC,ModifiedBy,nvarchar
MasterDeboardingSPOC,IsDeleted,bit
MasterDepartmentSPOC,Id,uniqueidentifier
MasterDepartmentSPOC,DepartmentId,bigint
MasterDepartmentSPOC,SpocName,nvarchar
MasterDepartmentSPOC,ValidityStart,datetime
MasterDepartmentSPOC,ValidityEnd,datetime
MasterDepartmentSPOC,CreatedOn,datetimeoffset
MasterDepartmentSPOC,CreatedBy,nvarchar
MasterDepartmentSPOC,ModifiedOn,datetimeoffset
MasterDepartmentSPOC,ModifiedBy,nvarchar
MasterDepartmentSPOC,IsDeleted,bit
MasterDepartmentSPOC,Version,timestamp
MasterDepartmentSPOC,IsActive,bit
MasterDepartmentSPOC,SecretaryEno,nvarchar
MasterDepartmentSPOC,CompanyId,uniqueidentifier
MasterEmployeeCardSPOC,Id,uniqueidentifier
MasterEmployeeCardSPOC,CompanyId,uniqueidentifier
MasterEmployeeCardSPOC,PlantId,uniqueidentifier
MasterEmployeeCardSPOC,SpocName,nvarchar
MasterEmployeeCardSPOC,ValidityStart,datetime
MasterEmployeeCardSPOC,ValidityEnd,datetime
MasterEmployeeCardSPOC,CreatedOn,datetimeoffset
MasterEmployeeCardSPOC,CreatedBy,nvarchar
MasterEmployeeCardSPOC,ModifiedOn,datetimeoffset
MasterEmployeeCardSPOC,ModifiedBy,nvarchar
MasterEmployeeCardSPOC,IsDeleted,bit
MasterEmployees,Id,uniqueidentifier
MasterEmployees,EmployeeNumber,bigint
MasterEmployees,GlobalId,nvarchar
MasterEmployees,Firstname,nvarchar
MasterEmployees,Lastname,nvarchar
MasterEmployees,Fullname,nvarchar
MasterEmployees,EmploymentStatus,nvarchar
MasterEmployees,EmployeeGroup,varchar
MasterEmployees,EmployeeSubGroup,nvarchar
MasterEmployees,BusinessArea,nvarchar
MasterEmployees,PersonnelArea,nvarchar
MasterEmployees,PersonnelSubArea,nvarchar
MasterEmployees,BUId,bigint
MasterEmployees,SectionId,bigint
MasterEmployees,DepartmentId,bigint
MasterEmployees,GroupId,bigint
MasterEmployees,OrganizationalUnit,nvarchar
MasterEmployees,CostCenterId,uniqueidentifier
MasterEmployees,GenderKey,char
MasterEmployees,DateOfJoining,datetime2
MasterEmployees,ContEnd,datetime2
MasterEmployees,Salarylevel,nvarchar
MasterEmployees,Position,varchar
MasterEmployees,DateofLeaving,datetime2
MasterEmployees,Ntid,varchar
MasterEmployees,OrganizationName,nvarchar
MasterEmployees,EmailOfficial,nvarchar
MasterEmployees,ActionType,nvarchar
MasterEmployees,ReasonforAction,nvarchar
MasterEmployees,Changedby,nvarchar
MasterEmployees,StartDate,datetime2
MasterEmployees,HRLocal,nvarchar
MasterEmployees,HRBPGlobalEmployeeID,nvarchar
MasterEmployees,PersAdmin,nvarchar
MasterEmployees,CountryofBirth,nvarchar
MasterEmployees,Nationality,nvarchar
MasterEmployees,AddressType,nvarchar
MasterEmployees,StreetandHouseNo,nvarchar
MasterEmployees,PostalCode,nvarchar
MasterEmployees,District,nvarchar
MasterEmployees,WardTown,nvarchar
MasterEmployees,Region,nvarchar
MasterEmployees,CountryKey,nvarchar
MasterEmployees,TelephoneNumber,nvarchar
MasterEmployees,Email,nvarchar
MasterEmployees,NameOfManager,nvarchar
MasterEmployees,CreatedOn,datetimeoffset
MasterEmployees,CreatedBy,nvarchar
MasterEmployees,ModifiedOn,datetimeoffset
MasterEmployees,ModifiedBy,nvarchar
MasterEmployees,IsDeleted,bit
MasterEmployees,Version,timestamp
MasterEmployees,CompanyId,uniqueidentifier
MasterEmployees,Imported,bit
MasterEmployees,IsActive,bit
MasterEmployees,CostCenterCode,nvarchar
MasterEmployees,BUName,nvarchar
MasterEmployees,SectionName,nvarchar
MasterEmployees,DepartmentName,nvarchar
MasterEmployees,GroupName,nvarchar
MasterEmployees,CompanyCode,nvarchar
MasterFCMSecurity,Id,uniqueidentifier
MasterFCMSecurity,CompanyId,uniqueidentifier
MasterFCMSecurity,PlantId,uniqueidentifier
MasterFCMSecurity,SpocName,nvarchar
MasterFCMSecurity,ValidityStart,datetime
MasterFCMSecurity,ValidityEnd,datetime
MasterFCMSecurity,CreatedOn,datetimeoffset
MasterFCMSecurity,CreatedBy,nvarchar
MasterFCMSecurity,ModifiedOn,datetimeoffset
MasterFCMSecurity,ModifiedBy,nvarchar
MasterFCMSecurity,IsDeleted,bit
MasterFundDetails,Id,uniqueidentifier
MasterFundDetails,FundDetails,nvarchar
MasterGBBusinessArea,Id,uniqueidentifier
MasterGBBusinessArea,GbCode,nvarchar
MasterGBBusinessArea,GBDescription,nvarchar
MasterGBBusinessArea,BusinessSector,nvarchar
MasterGBBusinessArea,CreatedOn,datetimeoffset
MasterGBBusinessArea,CreatedBy,nvarchar
MasterGBBusinessArea,ModifiedOn,datetimeoffset
MasterGBBusinessArea,ModifiedBy,nvarchar
MasterGBBusinessArea,IsDeleted,bit
MasterGBBusinessArea,Version,timestamp
MasterGBBusinessArea,Status,bit
MasterGBBusinessArea,CompanyId,uniqueidentifier
MasterGcnSPOC,Id,uniqueidentifier
MasterGcnSPOC,CompanyId,uniqueidentifier
MasterGcnSPOC,PlantId,uniqueidentifier
MasterGcnSPOC,SpocName,nvarchar
MasterGcnSPOC,ValidityStart,datetime
MasterGcnSPOC,ValidityEnd,datetime
MasterGcnSPOC,CreatedOn,datetimeoffset
MasterGcnSPOC,CreatedBy,nvarchar
MasterGcnSPOC,ModifiedOn,datetimeoffset
MasterGcnSPOC,ModifiedBy,nvarchar
MasterGcnSPOC,IsDeleted,bit
MasterGrade,Id,uniqueidentifier
MasterGrade,Name,nvarchar
MasterGrade,CreatedOn,datetimeoffset
MasterGrade,CreatedBy,nvarchar
MasterGrade,ModifiedOn,datetimeoffset
MasterGrade,ModifiedBy,nvarchar
MasterGrade,IsDeleted,bit
MasterGrade,Version,timestamp
MasterHistory,Id,uniqueidentifier
MasterHistory,MenuId,int
MasterHistory,FileName,nvarchar
MasterHistory,Url,nvarchar
MasterHistory,CreatedOn,datetimeoffset
MasterHistory,CreatedBy,nvarchar
MasterHistory,ModifiedOn,datetimeoffset
MasterHistory,ModifiedBy,nvarchar
MasterHistory,IsDeleted,bit
MasterHistory,Version,timestamp
MasterHistory,ActionType,nvarchar
MasterHistory,TimeStamp,datetime2
MasterHistory,TableName,nvarchar
MasterHistory,Remarks,nvarchar
MasterHolidayCalendar,Id,uniqueidentifier
MasterHolidayCalendar,CompanyId,uniqueidentifier
MasterHolidayCalendar,PlantId,uniqueidentifier
MasterHolidayCalendar,HolidayDate,datetime
MasterHolidayCalendar,HolidayName,varchar
MasterHolidayCalendar,IsActive,bit
MasterHolidayCalendar,CreatedOn,datetimeoffset
MasterHolidayCalendar,CreatedBy,nvarchar
MasterHolidayCalendar,ModifiedOn,datetimeoffset
MasterHolidayCalendar,ModifiedBy,nvarchar
MasterHolidayCalendar,IsDeleted,bit
MasterHolidayCalendar,Version,timestamp
MasterHRcompleteECLSPOC,Id,uniqueidentifier
MasterHRcompleteECLSPOC,CompanyCode,nvarchar
MasterHRcompleteECLSPOC,Plant,nvarchar
MasterHRcompleteECLSPOC,SPOC,nvarchar
MasterHRcompleteECLSPOC,ValidityStartDate,datetime
MasterHRcompleteECLSPOC,ValidityEndDate,datetime
MasterHRcompleteECLSPOC,HolidayName,nvarchar
MasterHRcompleteECLSPOC,CreatedOn,datetimeoffset
MasterHRcompleteECLSPOC,CreatedBy,nvarchar
MasterHRcompleteECLSPOC,ModifiedOn,datetimeoffset
MasterHRcompleteECLSPOC,ModifiedBy,nvarchar
MasterHRcompleteECLSPOC,IsDeleted,bit
MasterHrSPOC,Id,uniqueidentifier
MasterHrSPOC,CompanyId,uniqueidentifier
MasterHrSPOC,PlantId,uniqueidentifier
MasterHrSPOC,SpocName,nvarchar
MasterHrSPOC,ValidityStart,datetime
MasterHrSPOC,ValidityEnd,datetime
MasterHrSPOC,CreatedOn,datetimeoffset
MasterHrSPOC,CreatedBy,nvarchar
MasterHrSPOC,ModifiedOn,datetimeoffset
MasterHrSPOC,ModifiedBy,nvarchar
MasterHrSPOC,IsDeleted,bit
MasterInvoice,Id,uniqueidentifier
MasterInvoice,InvoiceNumber,nvarchar
MasterInvoice,InvoiceLineItem,int
MasterInvoice,InvoiceQty,decimal
MasterInvoice,PostingDate,datetime
MasterInvoice,VendorSAPId,int
MasterInvoice,VendorInvoiceNumber,nvarchar
MasterInvoice,VendorInvoiceDate,datetime
MasterInvoice,PurchaseOrder,nvarchar
MasterInvoice,PurchaseOrderLineItem,int
MasterInvoice,InvoiceValueByFC,decimal
MasterInvoice,InvoiceValueByLC,decimal
MasterInvoice,Currency,nvarchar
MasterInvoice,Source,nvarchar
MasterInvoice,CreatedOn,datetimeoffset
MasterInvoice,CreatedBy,nvarchar
MasterInvoice,ModifiedOn,datetimeoffset
MasterInvoice,ModifiedBy,nvarchar
MasterInvoice,IsDeleted,bit
MasterInvoice,Version,timestamp
MasterInvoice,VendorName,nvarchar
MasterInvoice,Imported,bit
MasterInvoice,DebitCreditIndicator,nvarchar
MasterInvoice,Year,nvarchar
MasterLocationMode,Id,int
MasterLocationMode,Name,nvarchar
MasterNTIDSPOC,Id,uniqueidentifier
MasterNTIDSPOC,CompanyId,uniqueidentifier
MasterNTIDSPOC,PlantId,uniqueidentifier
MasterNTIDSPOC,SpocName,nvarchar
MasterNTIDSPOC,ValidityStart,datetime
MasterNTIDSPOC,ValidityEnd,datetime
MasterNTIDSPOC,CreatedOn,datetimeoffset
MasterNTIDSPOC,CreatedBy,nvarchar
MasterNTIDSPOC,ModifiedOn,datetimeoffset
MasterNTIDSPOC,ModifiedBy,nvarchar
MasterNTIDSPOC,IsDeleted,bit
MasterODC,Id,uniqueidentifier
MasterODC,ODCId,nvarchar
MasterODC,ODCName,nvarchar
MasterODC,CompanyId,uniqueidentifier
MasterODC,PlantId,uniqueidentifier
MasterODC,VendorId,uniqueidentifier
MasterODC,IsActive,bit
MasterODC,SequenceNumber,bigint
MasterODC,IsDeleted,bit
MasterODC,CreatedBy,varchar
MasterODC,CreatedOn,datetime
MasterODC,ModifiedBy,varchar
MasterODC,ModifiedOn,datetime
MasterODCHeadCount,Id,uniqueidentifier
MasterODCHeadCount,FKOCDId,uniqueidentifier
MasterODCHeadCount,ODCCostPerHeadCount,decimal
MasterODCHeadCount,ValidityStart,datetime
MasterODCHeadCount,ValidityEnd,datetime
MasterODCHeadCount,IsDeleted,bit
MasterODCHeadCount,CreatedBy,varchar
MasterODCHeadCount,CreatedOn,datetime
MasterODCHeadCount,ModifiedBy,varchar
MasterODCHeadCount,ModifiedOn,datetime
MasterPlant,Id,uniqueidentifier
MasterPlant,PlantName,nvarchar
MasterPlant,CompanyId,uniqueidentifier
MasterPlant,PlantAddressStreet,nvarchar
MasterPlant,PlantAddressCity,nvarchar
MasterPlant,PlantStateName,nvarchar
MasterPlant,PlantCountryName,nvarchar
MasterPlant,PlantPostalCode,int
MasterPlant,PlantCurrency,uniqueidentifier
MasterPlant,CreatedOn,datetimeoffset
MasterPlant,CreatedBy,nvarchar
MasterPlant,ModifiedOn,datetimeoffset
MasterPlant,ModifiedBy,nvarchar
MasterPlant,IsDeleted,bit
MasterPlant,Version,timestamp
MasterPlant,Status,bit
MasterPlant,PlantCode,nvarchar
MasterPlant,BusinessArea,uniqueidentifier
MasterPlant,IsBusinessArea,bit
MasterPlant,BusinessAreaId,uniqueidentifier
MasterPlant,JoiningLocationId,uniqueidentifier
MasterPlant,PersonnelSubArea,nvarchar
MasterPMOConversion,Id,uniqueidentifier
MasterPMOConversion,CompanyId,uniqueidentifier
MasterPMOConversion,ValidityStart,datetime
MasterPMOConversion,ValidityEnd,datetime
MasterPMOConversion,ConversionHour,decimal
MasterPMOConversion,CreatedOn,datetimeoffset
MasterPMOConversion,CreatedBy,nvarchar
MasterPMOConversion,ModifiedOn,datetimeoffset
MasterPMOConversion,ModifiedBy,nvarchar
MasterPMOConversion,IsDeleted,bit
MasterPMOConversion,Version,timestamp
MasterPMOConversion,ConversionDays,int
MasterPMOSecretary,Id,uniqueidentifier
MasterPMOSecretary,DepartmentId,bigint
MasterPMOSecretary,SpocName,nvarchar
MasterPMOSecretary,ValidityStart,datetime
MasterPMOSecretary,ValidityEnd,datetime
MasterPMOSecretary,CreatedOn,datetimeoffset
MasterPMOSecretary,CreatedBy,nvarchar
MasterPMOSecretary,ModifiedOn,datetimeoffset
MasterPMOSecretary,ModifiedBy,nvarchar
MasterPMOSecretary,IsDeleted,bit
MasterPMOSecretary,Version,timestamp
MasterPMOSecretary,IsActive,bit
MasterPMOSecretary,CompanyId,uniqueidentifier
MasterSapIdmSPOC,Id,uniqueidentifier
MasterSapIdmSPOC,CompanyId,uniqueidentifier
MasterSapIdmSPOC,PlantId,uniqueidentifier
MasterSapIdmSPOC,SpocName,nvarchar
MasterSapIdmSPOC,ValidityStart,datetime
MasterSapIdmSPOC,ValidityEnd,datetime
MasterSapIdmSPOC,CreatedOn,datetimeoffset
MasterSapIdmSPOC,CreatedBy,nvarchar
MasterSapIdmSPOC,ModifiedOn,datetimeoffset
MasterSapIdmSPOC,ModifiedBy,nvarchar
MasterSapIdmSPOC,IsDeleted,bit
MasterSectionSPOC,Id,uniqueidentifier
MasterSectionSPOC,SectionId,bigint
MasterSectionSPOC,SpocName,nvarchar
MasterSectionSPOC,ValidityStart,datetime
MasterSectionSPOC,ValidityEnd,datetime
MasterSectionSPOC,CreatedOn,datetimeoffset
MasterSectionSPOC,CreatedBy,nvarchar
MasterSectionSPOC,ModifiedOn,datetimeoffset
MasterSectionSPOC,ModifiedBy,nvarchar
MasterSectionSPOC,IsDeleted,bit
MasterSectionSPOC,Version,timestamp
MasterSectionSPOC,IsActive,bit
MasterSectionSPOC,CompanyId,uniqueidentifier
MasterSkillsets,Id,uniqueidentifier
MasterSkillsets,ImportedCode,bigint
MasterSkillsets,EnricoCode,nvarchar
MasterSkillsets,Imported,bit
MasterSkillsets,SkillsetName,nvarchar
MasterSkillsets,ClassificationId,uniqueidentifier
MasterSkillsets,ClusterId,uniqueidentifier
MasterSkillsets,CreatedOn,datetimeoffset
MasterSkillsets,CreatedBy,nvarchar
MasterSkillsets,ModifiedOn,datetimeoffset
MasterSkillsets,ModifiedBy,nvarchar
MasterSkillsets,IsDeleted,bit
MasterSkillsets,Version,timestamp
MasterSkillsets,Status,bit
MasterSRNInvoiceSPOC,Id,uniqueidentifier
MasterSRNInvoiceSPOC,CompanyId,uniqueidentifier
MasterSRNInvoiceSPOC,SpocName,nvarchar
MasterSRNInvoiceSPOC,ProxySpocName,nvarchar
MasterSRNInvoiceSPOC,ValidityStart,datetime
MasterSRNInvoiceSPOC,ValidityEnd,datetime
MasterSRNInvoiceSPOC,CreatedOn,datetimeoffset
MasterSRNInvoiceSPOC,CreatedBy,nvarchar
MasterSRNInvoiceSPOC,ModifiedOn,datetimeoffset
