Domain Name,Sub Domain Name,Table/View Name,Column Name,Data Type
Vendor Management,,SOWJD_SOWJD_Templates,DocumentUrl,varchar
Vendor Management,,SOWJD_SOWJD_Templates,Module,varchar
Vendor Management,,SOWJD_SowjdDocuments,Id,uniqueidentifier
Vendor Management,,SOWJD_SowjdDocuments,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SowjdDocuments,DocumentName,nvarchar
Vendor Management,,SOWJD_SowjdDocuments,DocumentUrl,nvarchar
Vendor Management,,SOWJD_SowjdDocuments,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdDocuments,CreatedBy,nvarchar
Vendor Management,,SOWJD_SowjdDocuments,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdDocuments,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SowjdDocuments,IsDeleted,bit
Vendor Management,,SOWJD_SowjdDocuments,Version,timestamp
Vendor Management,,SOWJD_SowjdRemarks,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SowjdRemarks,StatusId,int
Vendor Management,,SOWJD_SowjdRemarks,Remarks,varchar
Vendor Management,,SOWJD_SowjdRemarks,CreatedBy,nvarchar
Vendor Management,,SOWJD_SowjdRemarks,CreatedOn,datetime
Vendor Management,,SOWJD_SowjdRemarks,Id,uniqueidentifier
Vendor Management,,SOWJD_SowjdSignOffDetails,Id,uniqueidentifier
Vendor Management,,SOWJD_SowjdSignOffDetails,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SowjdSignOffDetails,ApprovedBy,varchar
Vendor Management,,SOWJD_SowjdSignOffDetails,ApprovedOn,datetime
Vendor Management,,SOWJD_SowjdSignOffDetails,remarks,varchar
Vendor Management,,SOWJD_SowjdSignOffDetails,RfqId,uniqueidentifier
Vendor Management,,SOWJD_SowjdSignOffDetails,ApprovalStatusId,smallint
Vendor Management,,SOWJD_SowjdSignOffDetails,ActionOn,datetime
Vendor Management,,SOWJD_SowjdSkillSet,Id,uniqueidentifier
Vendor Management,,SOWJD_SowjdSkillSet,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SowjdSkillSet,SkillsetId,uniqueidentifier
Vendor Management,,SOWJD_SowjdSkillSet,Quantity,bigint
Vendor Management,,SOWJD_SowjdSkillSet,Duration,bigint
Vendor Management,,SOWJD_SowjdSkillSet,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdSkillSet,CreatedBy,nvarchar
Vendor Management,,SOWJD_SowjdSkillSet,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdSkillSet,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SowjdSkillSet,IsDeleted,bit
Vendor Management,,SOWJD_SowjdSkillSet,Version,timestamp
Vendor Management,,SOWJD_SowjdSkillSet,GradeId,uniqueidentifier
Vendor Management,,SOWJD_SowjdSkillSet,ResourceOnboardingDate,varchar
Vendor Management,,SOWJD_SowjdSkillSet,UOM,nvarchar
Vendor Management,,SOWJD_SowjdSkillSet,PMO,decimal
Vendor Management,,SOWJD_SowjdVendors,Id,uniqueidentifier
Vendor Management,,SOWJD_SowjdVendors,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SowjdVendors,VendorId,uniqueidentifier
Vendor Management,,SOWJD_SowjdVendors,Suggestion,varchar
Vendor Management,,SOWJD_SowjdVendors,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdVendors,CreatedBy,nvarchar
Vendor Management,,SOWJD_SowjdVendors,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdVendors,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SowjdVendors,IsDeleted,bit
Vendor Management,,SOWJD_SowjdVendors,Version,timestamp
Vendor Management,,SOWJD_SowjdVendors,isDHApproved,bit
Vendor Management,,SOWJD_SowjdVendors,isSecSpocApproved,bit
Vendor Management,,SOWJD_SowjdVendors,IsManualFloat,bit
Vendor Management,,SOWJD_SowjdVendors,Remarks,varchar
Vendor Management,,SOWJD_SowjdWithDrawalDetails,Id,uniqueidentifier
Vendor Management,,SOWJD_SowjdWithDrawalDetails,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SowjdWithDrawalDetails,Status,smallint
Vendor Management,,SOWJD_SowjdWithDrawalDetails,Remarks,nvarchar
Vendor Management,,SOWJD_SowjdWithDrawalDetails,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdWithDrawalDetails,CreatedBy,nvarchar
Vendor Management,,SOWJD_SowjdWithDrawalDetails,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SowjdWithDrawalDetails,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SowjdWithDrawalDetails,IsDeleted,bit
Vendor Management,,SOWJD_SowjdWithDrawalDetails,Version,timestamp
Vendor Management,,SOWJD_SRN,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN,BillingPeriodId,uniqueidentifier
Vendor Management,,SOWJD_SRN,VendorId,uniqueidentifier
Vendor Management,,SOWJD_SRN,PurchaseOrderId,uniqueidentifier
Vendor Management,,SOWJD_SRN,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SRN,SRNType,varchar
Vendor Management,,SOWJD_SRN,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN,IsDeleted,bit
Vendor Management,,SOWJD_SRN,Version,timestamp
Vendor Management,,SOWJD_SRN,DM,varchar
Vendor Management,,SOWJD_SRN,SRNNumber,varchar
Vendor Management,,SOWJD_SRN,TechnicalProposalId,uniqueidentifier
Vendor Management,,SOWJD_SRN,SRNStatusID,int
Vendor Management,,SOWJD_SRN,InvoiceId,varchar
Vendor Management,,SOWJD_SRN,SRNTypeID,int
Vendor Management,,SOWJD_SRN,SRNValue,decimal
Vendor Management,,SOWJD_SRN,TotalPMO,decimal
Vendor Management,,SOWJD_SRN,ApproverEmployeeNumber,bigint
Vendor Management,,SOWJD_SRN,RecordOwner,varchar
Vendor Management,,SOWJD_SRN,SectionSpoc,varchar
Vendor Management,,SOWJD_SRN,L1DeligationCount,int
Vendor Management,,SOWJD_SRN,L2DeligationCount,int
Vendor Management,,SOWJD_SRN,SectionSPOCApproval,varchar
Vendor Management,,SOWJD_SRN,ApprovalDM,varchar
Vendor Management,,SOWJD_SRN,ApprovalSecSpoc,varchar
Vendor Management,,SOWJD_SRN,SRNBillingYear,int
Vendor Management,,SOWJD_SRN_ApprovalDetails,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_ApprovalDetails,SrnId,uniqueidentifier
Vendor Management,,SOWJD_SRN_ApprovalDetails,BillingPeriodId,uniqueidentifier
Vendor Management,,SOWJD_SRN_ApprovalDetails,VendorId,uniqueidentifier
Vendor Management,,SOWJD_SRN_ApprovalDetails,PurchaseOrderId,uniqueidentifier
Vendor Management,,SOWJD_SRN_ApprovalDetails,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SRN_ApprovalDetails,InvoiceId,varchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,OrderValue,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,SrnValue,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,OpenOrderValue,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,OpenOrderQty,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,PoBalance,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,TotalEffortPMO,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,Price,decimal
Vendor Management,,SOWJD_SRN_ApprovalDetails,RateCardType,nvarchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,ApprovalStatusId,int
Vendor Management,,SOWJD_SRN_ApprovalDetails,ApprovedDate,datetime
Vendor Management,,SOWJD_SRN_ApprovalDetails,ApprovedBy,nvarchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,IsActive,bit
Vendor Management,,SOWJD_SRN_ApprovalDetails,Remark,nvarchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,ApprovalSPOC,nvarchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_ApprovalDetails,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_ApprovalDetails,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_ApprovalDetails,IsDeleted,bit
Vendor Management,,SOWJD_SRN_ApprovalDetails,Version,timestamp
Vendor Management,,SOWJD_SRN_Comments,id,int
Vendor Management,,SOWJD_SRN_Comments,comments,varchar
Vendor Management,,SOWJD_SRN_Comments,createdBy,varchar
Vendor Management,,SOWJD_SRN_Comments,createdOn,datetime
Vendor Management,,SOWJD_SRN_Comments,SrnStatusID,int
Vendor Management,,SOWJD_SRN_Comments,SrnId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Document,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_Document,SrnId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Document,Filename,nvarchar
Vendor Management,,SOWJD_SRN_Document,Url,nvarchar
Vendor Management,,SOWJD_SRN_Document,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_Document,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_Document,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_Document,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_Document,IsDeleted,bit
Vendor Management,,SOWJD_SRN_Document,Version,timestamp
Vendor Management,,SOWJD_SRN_Documents,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_Documents,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Documents,DocumentName,nvarchar
Vendor Management,,SOWJD_SRN_Documents,DocumentUrl,nvarchar
Vendor Management,,SOWJD_SRN_Documents,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_Documents,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_Documents,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_Documents,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_Documents,IsDeleted,bit
Vendor Management,,SOWJD_SRN_Documents,Version,timestamp
Vendor Management,,SOWJD_SRN_InvoiceChanges,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_InvoiceChanges,SRN_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_InvoiceChanges,OldInvoiceId,nvarchar
Vendor Management,,SOWJD_SRN_InvoiceChanges,NewInvoiceId,nvarchar
Vendor Management,,SOWJD_SRN_InvoiceChanges,StatusId,nvarchar
Vendor Management,,SOWJD_SRN_InvoiceChanges,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_InvoiceChanges,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_InvoiceChanges,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_InvoiceChanges,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_InvoiceChanges,IsDeleted,bit
Vendor Management,,SOWJD_SRN_InvoiceChanges,Version,timestamp
Vendor Management,,SOWJD_SRN_ODC_Details,ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_ODC_Details,SRN_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_ODC_Details,ODC_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_ODC_Details,ODC_HeadCount,decimal
Vendor Management,,SOWJD_SRN_ODC_Details,ODC_Cost,decimal
Vendor Management,,SOWJD_SRN_ODC_Details,Total_Cost,decimal
Vendor Management,,SOWJD_SRN_ODC_Details,ODCName,varchar
Vendor Management,,SOWJD_SRN_ODC_Details,ODCCode,varchar
Vendor Management,,SOWJD_SRN_PoLineItemDetails,ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_PoLineItemDetails,SRN_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PurchaseHeaders_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PoLineItemId,uniqueidentifier
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PoLineItemBalance,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,BillingQty,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PoLineItemSRNValue,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,UnitPrice,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,EffortPMO,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PoOpenOrderValue,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,POStartDate,datetime
Vendor Management,,SOWJD_SRN_PoLineItemDetails,POEndDate,datetime
Vendor Management,,SOWJD_SRN_PoLineItemDetails,OrderQuantity,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,OrderValue,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,SRNBlockedValue,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,SRNBlockedQuantity,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,OpenOrderQuantity,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,LineItem,int
Vendor Management,,SOWJD_SRN_PoLineItemDetails,Description,varchar
Vendor Management,,SOWJD_SRN_PoLineItemDetails,UOM,varchar
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PoNumber,varchar
Vendor Management,,SOWJD_SRN_PoLineItemDetails,SrnQuantity,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,ValidityStart,datetime
Vendor Management,,SOWJD_SRN_PoLineItemDetails,ValidityEnd,datetime
Vendor Management,,SOWJD_SRN_PoLineItemDetails,OrderCurrency,varchar
Vendor Management,,SOWJD_SRN_PoLineItemDetails,PurchaseHeadersId,uniqueidentifier
Vendor Management,,SOWJD_SRN_PoLineItemDetails,SrnValue,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,OpenOrderValue,decimal
Vendor Management,,SOWJD_SRN_PoLineItemDetails,NetPrice,decimal
Vendor Management,,SOWJD_SRN_Resource,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_Resource,SrnId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Resource,SkillsetId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Resource,GradeId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Resource,PoLineItemId,uniqueidentifier
Vendor Management,,SOWJD_SRN_Resource,EmployeeNumber,nvarchar
Vendor Management,,SOWJD_SRN_Resource,AbsentDays,decimal
Vendor Management,,SOWJD_SRN_Resource,WorkingDays,decimal
Vendor Management,,SOWJD_SRN_Resource,EffortPMO,decimal
Vendor Management,,SOWJD_SRN_Resource,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_Resource,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_Resource,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_Resource,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_Resource,IsDeleted,bit
Vendor Management,,SOWJD_SRN_Resource,Version,timestamp
Vendor Management,,SOWJD_SRN_Resource,OverTime,decimal
Vendor Management,,SOWJD_SRN_Resource,WorkingHours,decimal
Vendor Management,,SOWJD_SRN_Resource,Cost,decimal
Vendor Management,,SOWJD_SRN_Resource,Price,decimal
Vendor Management,,SOWJD_SRN_Resource,StandardDays,decimal
Vendor Management,,SOWJD_SRN_Resource,StandardHours,decimal
Vendor Management,,SOWJD_SRN_Resource,OTRatio,decimal
Vendor Management,,SOWJD_SRN_Resource,ConversionHour,decimal
Vendor Management,,SOWJD_SRN_Resource,StandardWorkingDays,decimal
Vendor Management,,SOWJD_SRN_Resource,DateOfJoining,datetime
Vendor Management,,SOWJD_SRN_Resource,ContractEndDate,datetime
Vendor Management,,SOWJD_SRN_Resource,SkillSetName,varchar
Vendor Management,,SOWJD_SRN_Resource,GradeName,varchar
Vendor Management,,SOWJD_SRN_Resource,WorkStartDate,datetime
Vendor Management,,SOWJD_SRN_Resource,WorkEndDate,datetime
Vendor Management,,SOWJD_SRN_Resource,FullName,varchar
Vendor Management,,SOWJD_SRN_Resource,Ntid,varchar
Vendor Management,,SOWJD_SRN_Resource,PoLineItem,int
Vendor Management,,SOWJD_SRN_Resource,ProjectIDName,uniqueidentifier
Vendor Management,,SOWJD_SRN_Resource,MaximumworkingdaysRef,decimal
Vendor Management,,SOWJD_SRN_Resource,Maximumworkingdays,decimal
Vendor Management,,SOWJD_SRN_Resource,AccessCardReturned,bit
Vendor Management,,SOWJD_SRN_Resource,AssetReturned,bit
Vendor Management,,SOWJD_SRN_Resource,EmploymentStatus,bit
Vendor Management,,SOWJD_SRN_Resource,BillingWorkingHour,decimal
Vendor Management,,SOWJD_SRN_SowjdPo,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_SowjdPo,SowJdId,uniqueidentifier
Vendor Management,,SOWJD_SRN_SowjdPo,PurchaseHeadersID,nvarchar
Vendor Management,,SOWJD_SRN_SowjdPo,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_SowjdPo,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_SowjdPo,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_SowjdPo,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_SowjdPo,IsDeleted,bit
Vendor Management,,SOWJD_SRN_SowjdPo,Version,timestamp
Vendor Management,,SOWJD_SRN_SowjdPo,PORemarks,nvarchar
Vendor Management,,SOWJD_SRN_SowjdPo,TechnicalProposalId,uniqueidentifier
Vendor Management,,SOWJD_SRN_SowjdPo,StartDate,datetime
Vendor Management,,SOWJD_SRN_SowjdPo,EndDate,datetime
Vendor Management,,SOWJD_SRN_SowjdPo,FromBillingMonth,uniqueidentifier
Vendor Management,,SOWJD_SRN_SowjdPo,ToBillingMonth,uniqueidentifier
Vendor Management,,SOWJD_SRN_SUMMARY,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_SUMMARY,SrnID,uniqueidentifier
Vendor Management,,SOWJD_SRN_SUMMARY,VendorID,uniqueidentifier
Vendor Management,,SOWJD_SRN_SUMMARY,poTotalSRNValue,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,poBalance,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,totalEffortPMO,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,totalEffortHours,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,totalWorkPackageCost,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,totalODCCost,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,totalRateCardValue,decimal
Vendor Management,,SOWJD_SRN_SUMMARY,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_SUMMARY,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_SUMMARY,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_SUMMARY,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_SUMMARY,IsDeleted,bit
Vendor Management,,SOWJD_SRN_SUMMARY,totalWorkingDays,decimal
Vendor Management,,SOWJD_SRN_Type,TypeId,int
Vendor Management,,SOWJD_SRN_Type,Type,varchar
Vendor Management,,SOWJD_SRN_WorkPackages,Id,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,SRN_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,TechnicalProposal_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,TP_Workpackage_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,PurchaseLineItems_ID,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,Billing_QTY,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,UnitRate,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_WorkPackages,CreatedBy,nvarchar
Vendor Management,,SOWJD_SRN_WorkPackages,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_SRN_WorkPackages,ModifiedBy,nvarchar
Vendor Management,,SOWJD_SRN_WorkPackages,IsDeleted,bit
Vendor Management,,SOWJD_SRN_WorkPackages,Version,timestamp
Vendor Management,,SOWJD_SRN_WorkPackages,NoofActivityDelivered,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,DeliveredEfforthrs,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,ConversionHour,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,PMO,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,Cost,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,Price,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,ProjectName,varchar
Vendor Management,,SOWJD_SRN_WorkPackages,ActivityType,varchar
Vendor Management,,SOWJD_SRN_WorkPackages,SkillSetId,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,GradeId,uniqueidentifier
Vendor Management,,SOWJD_SRN_WorkPackages,NoofActivityPlanned,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,EstimationPerActivity,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,SRNBlockedActivity,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,OpenWorkPackageActivity,decimal
Vendor Management,,SOWJD_SRN_WorkPackages,SkillSetName,varchar
Vendor Management,,SOWJD_SRN_WorkPackages,GradeName,varchar
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,Id,uniqueidentifier
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,RFQId,uniqueidentifier
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,DMAction,smallint
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,SectionSpocAction,smallint
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,VendorAction,smallint
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,DMActionAt,datetime2
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,SectionSpocActionAt,datetime2
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,VendorActionAt,datetime2
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,DMActionBy,smallint
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,SectionSpocActionBy,smallint
Vendor Management,,SOWJD_TechnicalEvolutionSignOff,VendorActionBy,smallint
Vendor Management,,SOWJD_TP_Comments,Id,uniqueidentifier
Vendor Management,,SOWJD_TP_Comments,TechnicalProposalId,uniqueidentifier
Vendor Management,,SOWJD_TP_Comments,Comments,varchar
Vendor Management,,SOWJD_TP_Comments,CreatedOn,datetime
Vendor Management,,SOWJD_TP_Comments,createdBy,nvarchar
Vendor Management,,SOWJD_TP_Comments,CommentsType,int
Vendor Management,,SOWJD_TP_Documents,Id,uniqueidentifier
Vendor Management,,SOWJD_TP_Documents,TechnicalProposalId,uniqueidentifier
Vendor Management,,SOWJD_TP_Documents,FileName,nvarchar
Vendor Management,,SOWJD_TP_Documents,FileUrl,nvarchar
Vendor Management,,SOWJD_TP_Documents,CreatedOn,datetimeoffset
Vendor Management,,SOWJD_TP_Documents,CreatedBy,nvarchar
Vendor Management,,SOWJD_TP_Documents,ModifiedOn,datetimeoffset
Vendor Management,,SOWJD_TP_Documents,ModifiedBy,nvarchar
Vendor Management,,SOWJD_TP_Documents,IsDeleted,bit
Vendor Management,,SOWJD_TP_Documents,Version,timestamp
Vendor Management,,SOWJD_TP_ResourcePlan,Id,uniqueidentifier
Vendor Management,,SOWJD_TP_ResourcePlan,TechnicalProposalId,uniqueidentifier
Vendor Management,,SOWJD_TP_ResourcePlan,SkillSetID,uniqueidentifier
Vendor Management,,SOWJD_TP_ResourcePlan,GradeID,uniqueidentifier
Vendor Management,,SOWJD_TP_ResourcePlan,ResourceOnboardingDate,datetime
,,SOWJD_TP_ResourcePlan,CreatedOn,datetimeoffset
,,SOWJD_TP_ResourcePlan,CreatedBy,nvarchar
,,SOWJD_TP_ResourcePlan,ModifiedOn,datetimeoffset
,,SOWJD_TP_ResourcePlan,ModifiedBy,nvarchar
,,SOWJD_TP_ResourcePlan,IsDeleted,bit
,,SOWJD_TP_ResourcePlan,Version,timestamp
,,SOWJD_TP_ResourcePlan,UnitPrice,decimal
,,SOWJD_TP_ResourcePlan,UnitOfMeasurement,nvarchar
,,SOWJD_TP_ResourcePlan,Quantity,int
,,SOWJD_TP_ResourcePlan,Duration,int
,,SOWJD_TP_ResourcePlan,SowjdSkillsetId,uniqueidentifier
,,SOWJD_TP_ResourcePlan,IsOnboardingCompleted,bit
,,SOWJD_TP_ResourcePlan,Remark,nvarchar
,,SOWJD_TP_ResourcePlan,ResourceOnboardCompleted,int
,,SOWJD_TP_ResourceProfiles,Id,uniqueidentifier
,,SOWJD_TP_ResourceProfiles,TechnicalProposalId,uniqueidentifier
,,SOWJD_TP_ResourceProfiles,FileName,nvarchar
,,SOWJD_TP_ResourceProfiles,FileUrl,nvarchar
,,SOWJD_TP_ResourceProfiles,CreatedOn,datetimeoffset
,,SOWJD_TP_ResourceProfiles,CreatedBy,nvarchar
,,SOWJD_TP_ResourceProfiles,ModifiedOn,datetimeoffset
,,SOWJD_TP_ResourceProfiles,ModifiedBy,nvarchar
,,SOWJD_TP_ResourceProfiles,IsDeleted,bit
,,SOWJD_TP_ResourceProfiles,Version,timestamp
,,SOWJD_TP_SignOffRemarks,Id,uniqueidentifier
,,SOWJD_TP_SignOffRemarks,technicalProposalID,uniqueidentifier
,,SOWJD_TP_SignOffRemarks,Remarks,varchar
,,SOWJD_TP_SignOffRemarks,createdby,nvarchar
,,SOWJD_TP_SignOffRemarks,CreatedOn,datetime
,,SOWJD_TP_SignOffRemarks,Modifiedby,nvarchar
,,SOWJD_TP_SignOffRemarks,ModifiedOn,datetime
,,SOWJD_TP_SignOffRemarks,remarksType,int
,,SOWJD_TP_SkillSet,Id,uniqueidentifier
,,SOWJD_TP_SkillSet,SowJdId,uniqueidentifier
,,SOWJD_TP_SkillSet,SoWJdSkillsetId,uniqueidentifier
,,SOWJD_TP_SkillSet,SkillsetId,uniqueidentifier
,,SOWJD_TP_SkillSet,GradeId,uniqueidentifier
,,SOWJD_TP_SkillSet,TechnicalProposalId,uniqueidentifier
,,SOWJD_TP_SkillSet,VendorShare,decimal
,,SOWJD_TP_SkillSet,CreatedOn,datetimeoffset
,,SOWJD_TP_SkillSet,CreatedBy,nvarchar
,,SOWJD_TP_SkillSet,ModifiedOn,datetimeoffset
,,SOWJD_TP_SkillSet,ModifiedBy,nvarchar
,,SOWJD_TP_SkillSet,IsDeleted,bit
,,SOWJD_TP_SkillSet,Version,timestamp
,,SOWJD_TP_TechnicalProposalDetails,Id,uniqueidentifier
,,SOWJD_TP_TechnicalProposalDetails,SowJdId,uniqueidentifier
,,SOWJD_TP_TechnicalProposalDetails,VendorId,uniqueidentifier
,,SOWJD_TP_TechnicalProposalDetails,StartDate,date
,,SOWJD_TP_TechnicalProposalDetails,EndDate,date
,,SOWJD_TP_TechnicalProposalDetails,CreatedDate,date
,,SOWJD_TP_TechnicalProposalDetails,CreatedBy,nvarchar
,,SOWJD_TP_TechnicalProposalDetails,Remarks,nvarchar
,,SOWJD_TP_TechnicalProposalDetails,Status,smallint
,,SOWJD_TP_TechnicalProposalDetails,RfqId,uniqueidentifier
,,SOWJD_TP_TechnicalProposalDetails,isSpocSignedOff,bit
,,SOWJD_TP_TechnicalProposalDetails,isVendorSignedOff,bit
,,SOWJD_TP_TechnicalProposalDetails,isDMSignedOff,bit
,,SOWJD_TP_TechnicalProposalDetails,modifiedOn,datetime
,,SOWJD_TP_TechnicalProposalDetails,modifiedBy,varchar
